"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00052233726523379,0.814632979311391,0.25,0.074,1,"7","PPP2R3C"
0.000523978612556035,0.894988274218324,0.25,0.074,1,"7","LACTB"
0.000535237357930064,1.01571276235262,0.406,0.155,1,"7","MRPL11"
0.000535406837190851,0.356809212157149,0.438,0.158,1,"7","OTUB1"
0.000543920911080871,0.470680841543917,0.344,0.114,1,"7","HP1BP3"
0.000559690357685063,0.95658958032703,0.469,0.198,1,"7","NR4A2"
0.000561693756076985,1.00653995211513,0.844,0.481,1,"7","SRSF7"
0.0005657139430039,0.587093316406164,0.781,0.414,1,"7","ATP5A1"
0.000567536808669911,0.385188278474809,0.281,0.085,1,"7","COPS8"
0.000581681431067208,0.380479252403337,0.375,0.127,1,"7","GRHPR"
0.000585707546796992,1.08331497452383,0.844,0.505,1,"7","SLC25A5"
0.000585721922738885,0.518110240052729,0.312,0.101,1,"7","SAP30BP"
0.000589395913685906,0.382759925135533,0.312,0.099,1,"7","ADSS"
0.00059685585179693,1.10840062336468,0.938,0.589,1,"7","ANXA1"
0.000600258469960115,1.02252729171237,0.281,0.091,1,"7","PTPLAD2"
0.000612219356663529,0.299747425098088,0.625,0.253,1,"7","ARRB2"
0.000614668756951973,0.365344165272694,0.438,0.157,1,"7","PPM1G"
0.000633836876245439,0.359954611843931,0.562,0.218,1,"7","M6PR"
0.000634433649825477,0.386426206142099,0.312,0.099,1,"7","ATRX"
0.000635506600111667,0.768496884908575,0.344,0.118,1,"7","SEC61G"
0.00063841545491577,0.47652640437123,0.406,0.145,1,"7","CANX"
0.000649582594613936,0.533902630015215,0.562,0.238,1,"7","C9orf142"
0.000653999834023498,0.546694398083055,0.312,0.101,1,"7","ACADVL"
0.000661401583524761,0.744114844644425,0.25,0.074,1,"7","ZBTB7A"
0.000662868168039697,0.48603685771453,0.281,0.086,1,"7","POLR2H"
0.000677199055585891,0.528648842923218,0.375,0.131,1,"7","GLO1"
0.000684957894289715,0.818217741489886,0.344,0.122,1,"7","ARHGAP4"
0.000685155599205582,0.653725544929011,0.281,0.087,1,"7","ZNF22"
0.000687607184902945,0.557734889125523,0.344,0.117,1,"7","MRPS16"
0.000707562246618318,0.438312764235071,0.469,0.18,1,"7","TWF2"
0.000707599177968774,0.703771419428986,0.25,0.074,1,"7","PPP1CB"
0.000714505138621891,0.560169141336692,0.438,0.167,1,"7","MED28"
0.000715672389465129,0.382589562812626,0.344,0.114,1,"7","ALKBH5"
0.000724702947846381,0.409347297123974,0.438,0.162,1,"7","SRP72"
0.000729558103942802,0.765121720631924,0.312,0.106,1,"7","MSRB1"
0.000735334176842662,0.587643647604351,0.844,0.472,1,"7","PPIB"
0.00075444720143115,0.471619668641132,0.5,0.193,1,"7","ANP32A"
0.000764982306698707,0.643112782964992,0.375,0.135,1,"7","XRN2"
0.000773512491655506,0.490510959680369,0.656,0.287,1,"7","PDCD6"
0.000773747947738581,0.791478351777168,0.531,0.221,1,"7","CCT8"
0.000781300550713811,0.404675962245789,0.344,0.115,1,"7","POP5"
0.000783181429746431,0.414057783226969,0.75,0.341,1,"7","UBE2L6"
0.00078476670557027,0.687190168506206,0.469,0.186,1,"7","COX6A1P2"
0.00078489977869559,0.633535848557655,0.25,0.075,1,"7","COX20"
0.00080476261226675,0.655050183369298,0.375,0.137,1,"7","NDUFB3"
0.000804868393170928,0.41109498726307,0.938,0.475,1,"7","COX6A1"
0.0008050409626129,0.288076499732421,0.438,0.16,1,"7","ARHGAP30"
0.000819716391348276,0.704993474967503,0.438,0.172,1,"7","PRKAR1A"
0.000830189314656233,0.59743686991843,0.312,0.103,1,"7","NOB1"
0.000840873797700267,0.471350070922748,0.344,0.117,1,"7","STX5"
0.000841918887147258,0.678298136061833,0.312,0.104,1,"7","ZNF581"
0.000851634110494404,0.644923205951932,0.5,0.21,1,"7","NDUFB5"
0.000852452207130266,0.780279548954761,0.25,0.077,1,"7","BLCAP"
0.000865702303972143,0.797346678485928,0.375,0.139,1,"7","HADHB"
0.000891798450148497,0.38647510703079,0.312,0.106,1,"7","ECHDC1"
0.000893183643387753,0.555100879493693,0.594,0.257,1,"7","CHMP1B"
0.000900926786873921,0.88297993063487,0.812,0.413,1,"7","NPC2"
0.000926727571497587,0.479773782294587,0.312,0.104,1,"7","DNPH1"
0.000952589671660634,0.661715625315455,0.406,0.154,1,"7","BRD2"
0.000953475034079834,0.675744811342315,0.281,0.091,1,"7","SURF2"
0.000967292464819659,0.337518506649068,0.531,0.207,1,"7","HSPE1"
0.000969538300155327,0.804858961265201,0.281,0.092,1,"7","GBAS"
0.000975143491988463,0.423674080987584,0.531,0.209,1,"7","SNRPC"
0.000980116472911562,0.397801276176991,0.312,0.103,1,"7","ZCRB1"
0.000996709617084988,0.758231035447018,0.25,0.077,1,"7","TMEM259"
0.000996934170493973,0.652139522824167,0.312,0.107,1,"7","RCAN3"
0.00100806741706258,0.443259133924792,0.844,0.446,1,"7","TRAPPC1"
0.00100978167131255,0.650656319585937,0.25,0.076,1,"7","QDPR"
0.00102612447149033,0.882481628042002,0.281,0.095,1,"7","ZNF511"
0.00105733810068951,0.847811751686903,0.281,0.093,1,"7","OFD1"
0.00105842489799373,0.625654376711561,0.344,0.121,1,"7","TRAPPC4"
0.00106006671224169,0.417867065611949,0.438,0.167,1,"7","NDUFS2"
0.00106020311184745,0.335163033340932,0.938,0.461,1,"7","DRAP1"
0.00108106369056604,0.917314899481425,0.312,0.109,1,"7","C9orf89"
0.00115990840116016,0.617550355551808,0.25,0.077,1,"7","GORASP2"
0.00116130809042743,0.554120400122891,0.312,0.106,1,"7","RTCB"
0.00116335705076603,0.708187673396718,0.281,0.094,1,"7","FLOT2"
0.00120307343263112,0.604008177546413,0.312,0.106,1,"7","MTMR14"
0.00121781230263867,1.11976154677905,0.312,0.114,1,"7","ZDHHC12"
0.00122896816686134,0.790665280029657,0.312,0.107,1,"7","EIF2AK2"
0.00124757002634472,0.39222042571225,0.281,0.092,1,"7","TIMMDC1"
0.00126474617075128,0.339788970322416,0.438,0.163,1,"7","NDUFA6"
0.00128493719240215,0.783783797405305,0.406,0.166,1,"7","C14orf2"
0.00129509213614149,0.701928308957466,0.375,0.139,1,"7","HM13"
0.00129818723809913,0.441484662836136,0.344,0.123,1,"7","EMC10"
0.00131188473593268,0.512881985828335,0.875,0.441,1,"7","C11orf31"
0.00131229972100878,0.285195213480232,0.594,0.255,1,"7","DUSP2"
0.00131283178809904,0.468312895420085,0.25,0.077,1,"7","DCAF7"
0.0013360850590579,0.471527953400541,0.25,0.078,1,"7","DPM2"
0.00134576210873578,0.60787852160887,0.469,0.186,1,"7","ORMDL1"
0.00138551978562999,0.311906042446496,0.25,0.078,1,"7","NUMB"
0.00138825640935749,0.435929924658087,0.5,0.194,1,"7","TRIM22"
0.00139935154961154,0.583022015513583,0.625,0.272,1,"7","MTDH"
0.00139996360670069,0.460170002482568,0.5,0.199,1,"7","ILF2"
0.00141008885805168,0.529935491914368,0.375,0.138,1,"7","PSENEN"
0.00142904581148265,0.435856957596465,0.312,0.108,1,"7","MIF4GD"
0.00151894916337318,0.473206128371178,0.781,0.368,1,"7","ATP6V1F"
0.0015368076435418,0.3948961551084,0.5,0.207,1,"7","CAPZA2"
0.00153832718328403,0.58402394252398,0.781,0.378,1,"7","PSMB3"
0.00155560617459839,0.46604164857802,0.375,0.142,1,"7","NUP214"
0.00156583269650413,0.533312587367294,0.312,0.11,1,"7","VBP1"
0.00159805473033698,0.39488966242239,0.531,0.226,1,"7","GNAI2"
0.00163334192766119,0.388716596766428,0.25,0.079,1,"7","DDIT3"
0.00164502049417516,0.299059967858283,0.375,0.136,1,"7","SET"
0.00166851365261541,0.642766623761314,0.5,0.218,1,"7","WAS"
0.0016761606330086,0.812911747304374,0.906,0.521,1,"7","SLC25A3"
0.00169069450793847,0.563482105704244,0.344,0.128,1,"7","SRM"
0.00171850227255589,0.483365035632499,0.438,0.172,1,"7","MRPL55"
0.00174451460038377,0.536561696470893,0.25,0.08,1,"7","YDJC"
0.00175136436054685,0.635282093309266,0.594,0.268,1,"7","CASP1"
0.00175263992110842,0.576085569542109,0.562,0.251,1,"7","H2AFV"
0.00176881479495758,0.376492873072635,0.688,0.299,1,"7","CSDE1"
0.00178350970577537,0.498657698430826,0.562,0.249,1,"7","TMED9"
0.00181338146663306,1.13168175139303,0.25,0.087,1,"7","SLC31A2"
0.00184047600674637,0.330174286842126,0.406,0.156,1,"7","C4orf48"
0.00185621777481004,0.440211706891315,0.906,0.488,1,"7","LDHA"
0.00187543175553691,0.526163421136805,0.25,0.08,1,"7","CSNK1D"
0.00188426079503415,0.856023458657838,0.438,0.19,1,"7","ACTR2"
0.00188476639653954,0.60074277330203,0.281,0.096,1,"7","RIN3"
0.00188581345751754,0.611054393107516,0.469,0.192,1,"7","MRPL34"
0.00188749396622715,0.719046286294159,0.875,0.558,1,"7","UCP2"
0.00188882971717855,0.421123882350394,0.344,0.126,1,"7","PARL"
0.00190889379174228,0.516440385421611,0.438,0.181,1,"7","IDH2"
0.00191380402054411,0.348395059508651,0.75,0.35,1,"7","COX5A"
0.00196486348016274,0.682464452789851,0.25,0.082,1,"7","TRIM38"
0.0019842069299825,0.353304829424063,0.594,0.257,1,"7","MZT2A"
0.00207233126023497,0.427865315447227,0.406,0.158,1,"7","IAH1"
0.00208251044371084,0.583099532356917,0.531,0.236,1,"7","ATF4"
0.00209623573999969,0.470874151804352,0.25,0.081,1,"7","MRPL24"
0.00212797592162424,0.606667413149516,0.25,0.083,1,"7","POLDIP2"
0.00213282852524186,0.48568293533374,0.469,0.194,1,"7","STK17B"
0.00220196450891755,0.670784507829526,0.312,0.116,1,"7","COX7B"
0.0022044456941695,0.408849765911323,0.625,0.278,1,"7","RAB5C"
0.0022056809269931,0.356124223469984,0.375,0.142,1,"7","SPN"
0.00222289047291901,0.602862987775329,0.281,0.097,1,"7","C1orf123"
0.00224293500349643,1.16373609199355,0.281,0.106,1,"7","NR4A1"
0.00224949903351508,0.515236327554047,0.344,0.128,1,"7","VCP"
0.00226546149061809,0.408158789935122,0.312,0.112,1,"7","MRPS18C"
0.00228738681216794,0.868762510076352,0.562,0.253,1,"7","NDUFC2"
0.00229679836018257,0.303317128307283,0.312,0.111,1,"7","ADA"
0.00230214206200174,0.637929279218487,0.844,0.471,1,"7","TPM3"
0.00235542091707435,0.417615253297368,0.844,0.443,1,"7","ISG15"
0.00237964491429593,0.394848667121728,0.281,0.096,1,"7","PSMD2"
0.002388023812618,0.276927032063016,0.438,0.171,1,"7","IDH3B"
0.00239358971662404,0.913574450962593,0.5,0.218,1,"7","CHMP5"
0.00241071921641452,0.421414797839352,0.406,0.163,1,"7","APLP2"
0.00242717633272296,0.496667624001763,0.625,0.309,1,"7","BLOC1S1"
0.00242867171424529,1.25333386374356,0.25,0.089,1,"7","STARD7"
0.00246251527483491,0.725693026521205,0.281,0.1,1,"7","UNC119"
0.00246873815802711,0.544973751157997,0.312,0.114,1,"7","SLIRP"
0.0024974115423154,0.478665619905667,0.406,0.167,1,"7","PLEK"
0.00249890298025125,0.565765311026171,0.344,0.131,1,"7","SCO2"
0.00254703801583737,0.44732679723414,0.344,0.129,1,"7","SNRPB2"
0.00254965124795133,0.355402866282179,0.406,0.16,1,"7","IMPDH2"
0.00256095179469478,0.252125830400266,0.5,0.2,1,"7","LSM2"
0.00256318727611465,0.551664384246807,0.75,0.405,1,"7","MCL1"
0.00258808304521503,0.414620097564111,0.531,0.225,1,"7","MYEOV2"
0.0026091238021804,0.480113060764402,0.844,0.504,1,"7","TPI1"
0.00263783667183608,0.353853426663238,0.406,0.161,1,"7","TMEM256"
0.00269486166846369,0.626887619191963,0.344,0.131,1,"7","SRSF1"
0.00270063310152839,0.289340124375896,0.562,0.233,1,"7","PGAM1"
0.00277818342500362,0.319888021194381,0.344,0.127,1,"7","ASNA1"
0.00279106321441565,0.395838112635953,0.844,0.398,1,"7","HNRNPC"
0.0028694691686741,0.298439207886747,0.5,0.208,1,"7","LSM10"
0.00287607343381772,0.372291292768437,0.688,0.309,1,"7","TMEM230"
0.00288268103967757,0.564450223576279,0.312,0.115,1,"7","RAD23B"
0.00289444036307182,0.306834476313114,0.25,0.083,1,"7","FAM89B"
0.00292545941183423,0.360107948431332,0.375,0.145,1,"7","SRP19"
0.00296994477715148,0.455911666851568,0.812,0.438,1,"7","COX7A2L"
0.00297079399908762,0.383468061234763,0.312,0.115,1,"7","ATOX1"
0.00298231605622559,0.40310816604732,0.906,0.561,1,"7","ENO1"
0.00302735256593329,0.378777365188131,0.406,0.162,1,"7","CCT6A"
0.00302831266164391,0.349869204583083,0.375,0.148,1,"7","ZYX"
0.00305120770209583,0.377798097701032,0.719,0.343,1,"7","SNRPB"
0.00306239989149473,1.40243268828251,0.344,0.135,1,"7","FKBP2"
0.00311989454322184,0.401806566457444,0.406,0.163,1,"7","WBSCR22"
0.003121948288731,0.38306115274131,0.406,0.165,1,"7","MIR142"
0.00322439793240588,1.28474176902262,0.438,0.183,1,"7","CCT5"
0.00327406546317469,0.458511606044692,0.531,0.235,1,"7","NHP2"
0.00330220446609097,0.43141174468377,0.438,0.179,1,"7","WSB1"
0.00337634924546669,0.379069647139719,0.844,0.524,1,"7","ARPC5"
0.00338141511056364,0.471319698730771,0.25,0.087,1,"7","PPA2"
0.00341548313457596,0.370327702234073,0.5,0.212,1,"7","SDHC"
0.00342119882340145,0.529743989835503,0.562,0.271,1,"7","SCP2"
0.00346732668803012,0.466073579168584,0.25,0.084,1,"7","NQO2"
0.0034679080639757,0.519330778158359,0.375,0.15,1,"7","PARVG"
0.00359506746502967,0.384820735616273,0.344,0.135,1,"7","C12orf75"
0.00362415614472779,1.12167365558796,0.625,0.291,1,"7","ATP5J"
0.00365798644862596,0.257334124647075,0.875,0.451,1,"7","NFKBIA"
0.00368909711337016,0.289809990079071,0.719,0.338,1,"7","CSNK2B"
0.0036911486197902,0.250035564583295,0.812,0.373,1,"7","TRMT112"
0.00372689388539175,0.435688836774357,0.562,0.271,1,"7","AHNAK"
0.00374231828449991,0.459850899531637,0.562,0.264,1,"7","CTSC"
0.00378551628164454,0.415260580431083,0.344,0.134,1,"7","PMF1"
0.00381112109001911,1.89824700354732,0.25,0.089,1,"7","ACTR1A"
0.00400503658003638,0.348241069806511,0.281,0.101,1,"7","ITGB2-AS1"
0.00409841168959038,0.277803483544438,0.312,0.116,1,"7","MLX"
0.00410385521217156,0.497498627228562,0.281,0.102,1,"7","SEPT2"
0.00413522228481404,0.707147735278646,0.688,0.4,1,"7","IFI6"
0.0041561403758285,0.385890595844373,0.312,0.117,1,"7","PTBP1"
0.00421941244059235,0.421312087476043,0.281,0.102,1,"7","CYB5R4"
0.00427550692847398,0.590820905956128,0.312,0.124,1,"7","ATXN10"
0.0042762700617393,0.440309166365617,0.25,0.087,1,"7","CAMTA1"
0.00437835707270079,0.720727064848738,0.25,0.089,1,"7","TMEM167A"
0.00441640180922022,0.455778737886546,0.375,0.152,1,"7","FDX1"
0.00441660896624321,0.452981453165919,0.594,0.276,1,"7","LAMTOR5"
0.00443294705579038,0.542476086436794,0.25,0.088,1,"7","NSL1"
0.00443459542820628,0.31481584091166,0.531,0.233,1,"7","PTP4A2"
0.00445475978229214,0.413350670747538,0.312,0.117,1,"7","RAB4A"
0.00448881385227802,0.496373364764783,0.688,0.339,1,"7","PLP2"
0.00452576111518445,0.301688262223921,1,0.821,1,"7","ATP5G2"
0.0045590474423842,0.421399218822818,0.25,0.088,1,"7","DIAPH1"
0.00457536145923284,0.348414046879895,0.812,0.421,1,"7","PKM"
0.00461616631764659,0.349678802994315,0.344,0.136,1,"7","STAT1"
0.00473999553309519,0.472335402360925,0.375,0.153,1,"7","SNX6"
0.0047863318034864,0.505633822016037,0.281,0.105,1,"7","MIDN"
0.00481371633009571,0.516023809701928,0.312,0.122,1,"7","STX7"
0.00482920701929704,0.507631844760661,0.594,0.289,1,"7","CLTA"
0.00487820121474773,0.367963777602179,0.25,0.087,1,"7","PRMT10"
0.00490862925314528,0.335869544446426,0.312,0.117,1,"7","SNRNP40"
0.00491876506735464,1.87060706766469,0.469,0.216,1,"7","DNAJC8"
0.00497477009437529,0.419379080244722,0.875,0.549,1,"7","BRK1"
0.00501221902832954,0.253171301016002,0.344,0.133,1,"7","SRSF4"
0.00506928707766362,0.533898096368994,0.281,0.105,1,"7","IRF2BP2"
0.00515343840076512,0.298430067366858,0.25,0.087,1,"7","ZRANB2"
0.00515465260974154,0.349058326717428,0.344,0.135,1,"7","SSR1"
0.00519206196500787,0.630744113749466,0.594,0.297,1,"7","PSMD8"
0.00528710657769339,0.266079855965734,0.344,0.133,1,"7","TUBB4B"
0.00555655268939125,0.502221610796815,0.812,0.541,1,"7","GPX4"
0.00561474956882761,0.343750161676573,0.438,0.185,1,"7","PRMT1"
0.00569813443467194,0.450152761140378,0.844,0.55,1,"7","PSME2"
0.00571302063671845,0.601129254753944,0.25,0.092,1,"7","SHARPIN"
0.00577314138734788,0.282357443243645,0.625,0.282,1,"7","VDAC2"
0.00612377597918988,0.53565118628339,0.75,0.459,1,"7","TUBA1A"
0.00623203213842627,0.324083921541958,0.312,0.12,1,"7","RP1-241P17.4"
0.0062789297471917,0.311359458762583,0.312,0.12,1,"7","CUEDC2"
0.00628406257233352,0.517953338845889,0.25,0.091,1,"7","EIF2AK1"
0.00629712120108456,0.349901086050258,0.375,0.154,1,"7","PDLIM2"
0.00630906313722256,0.402849373649317,0.438,0.191,1,"7","COPZ1"
0.00631887485831682,0.377551720113821,1,0.856,1,"7","RPL23"
0.00639633920804973,0.338499608799894,0.281,0.105,1,"7","CDK5RAP3"
0.00644368460086616,0.34360405180524,0.312,0.121,1,"7","PDCL3"
0.00646363889872227,0.481232246711898,0.5,0.248,1,"7","RNF7"
0.00647379345723943,0.460799243262226,0.25,0.09,1,"7","U2AF1L4"
0.0065087696560626,0.285846194996194,0.656,0.334,1,"7","ATP6V0B"
0.00656224095339898,0.274234322809749,0.688,0.328,1,"7","NDUFA1"
0.00660810920363109,0.400864955332189,0.281,0.107,1,"7","ITGAE"
0.00667396300889402,0.26735773155861,0.25,0.091,1,"7","TNFRSF1A"
0.00669308348366743,0.349813757189125,0.312,0.125,1,"7","MID1IP1"
0.00673260120476258,0.376186359548926,0.375,0.161,1,"7","POLR2E"
0.00674992040946017,0.412327483524418,0.438,0.198,1,"7","MRP63"
0.00680382429961977,0.296804885549813,0.312,0.127,1,"7","C20orf27"
0.00684363010194841,0.282266375921896,0.406,0.173,1,"7","MAGOH"
0.00693836960724037,0.293321373324236,0.281,0.105,1,"7","KDELR1"
0.00707747182376984,0.452820236862226,0.344,0.141,1,"7","PRKCSH"
0.00722263185091075,0.542537630319038,0.375,0.164,1,"7","RNASEH2B"
0.00736960123492963,0.282063883635593,1,0.995,1,"7","MT-CO1"
0.00744194636387969,0.456392377218369,0.656,0.309,1,"7","ZNF706"
0.0076261870354531,0.745682001771114,0.906,0.512,1,"7","MT-ND5"
0.00762649989401748,0.268712588363005,0.312,0.122,1,"7","NME4"
0.00768088745052388,0.437115594861849,0.25,0.093,1,"7","SF3A3"
0.00815315478825217,0.642354804722622,0.344,0.15,1,"7","PSMA3"
0.00817247138652292,0.293221606171133,0.375,0.161,1,"7","MRPS6"
0.00841046364129691,0.490582061151071,0.281,0.112,1,"7","UBE2J1"
0.00846646223354321,0.418879441274354,0.562,0.273,1,"7","TMED2"
0.00872639516880146,0.523831363377807,0.438,0.2,1,"7","PHB2"
0.00875056347401976,0.691403102832522,0.25,0.096,1,"7","C21orf59"
0.00879128995259478,0.491983570369764,0.281,0.113,1,"7","BEX4"
0.00883685680962677,0.450687128555339,0.344,0.153,1,"7","LYPLA1"
0.00885821950443148,0.327565677712609,0.375,0.163,1,"7","ATP1B3"
0.00893268156666479,0.414648267977288,0.688,0.372,1,"7","UFC1"
0.00893555713326501,0.352378380970719,0.531,0.253,1,"7","BUD31"
0.00896429138087353,0.298707067810735,0.656,0.315,1,"7","EIF3I"
0.00899248902058967,0.475709150038703,0.625,0.282,1,"7","CARD16"
0.0090957965227421,0.380463683673555,0.625,0.312,1,"7","PSMB7"
0.00911684964090312,1.04659201997335,0.281,0.113,1,"7","FLOT1"
0.00913654756158778,0.330546760698449,0.25,0.094,1,"7","TSEN34"
0.00915598814560274,0.260352431904898,0.594,0.274,1,"7","ATRAID"
0.00956841313925612,0.84451448059935,0.562,0.267,1,"7","LSM7"
0.0095725776688867,0.542082445639985,0.344,0.15,1,"7","VIMP"
0.00976850251361539,0.267962847564494,0.281,0.111,1,"7","RFXANK"
0.0098097492155179,0.705389492832539,0.5,0.233,1,"7","MDH1"
0,11.4842157845658,0.923,0.002,0,"8","GP9"
0,11.3863861709497,0.846,0.001,0,"8","AP001189.4"
0,11.5850222814367,0.846,0.002,0,"8","ITGA2B"
0,14.3586080619875,0.615,0,0,"8","LY6G6F"
7.78214755153177e-317,11.1375179771344,0.769,0.002,1.06724371521707e-312,"8","TMEM40"
2.85405923746487e-299,11.1584337788,0.692,0.001,3.91405683825933e-295,"8","SEPT5"
3.47191923986664e-261,10.9564904082781,0.769,0.003,4.76139004555311e-257,"8","TREML1"
4.07200953119252e-228,13.2608681916568,0.462,0,5.58435387107742e-224,"8","CLDN5"
4.64762557978053e-228,11.1547057541076,0.462,0,6.37375372011102e-224,"8","HGD"
1.46178573592232e-222,11.1697752134281,0.769,0.004,2.00469295824387e-218,"8","PTCRA"
7.32139826994212e-222,13.925994034949,0.385,0,1.00405655873986e-217,"8","RP11-879F14.2"
2.04548946656239e-217,11.2236093412777,0.538,0.001,2.80518425444365e-213,"8","C2orf88"
2.97608883849862e-216,9.70497631239008,1,0.008,4.081408233117e-212,"8","SPARC"
4.51469811619613e-203,10.428732735788,0.615,0.002,6.19145699655137e-199,"8","CMTM5"
5.18388623729814e-200,11.3561041270275,1,0.01,7.10918158583067e-196,"8","GNG11"
2.47810989067348e-189,9.28678539969225,0.615,0.003,3.39847990406961e-185,"8","GP1BA"
9.25062127474297e-186,11.1004644307475,1,0.011,1.26863020161825e-181,"8","PF4"
5.04453560961064e-185,11.1083580283178,0.385,0,6.91807613502004e-181,"8","ITGB3"
1.96088328924253e-181,10.5744327630815,1,0.011,2.6891553428672e-177,"8","SDPR"
2.13906689141533e-177,9.99449098703433,0.462,0.001,2.93351633488698e-173,"8","SCGB1C1"
1.27260710453172e-167,10.2556152754308,0.538,0.002,1.74525338315481e-163,"8","CLEC1B"
1.5028577857858e-167,9.8926531898976,0.538,0.002,2.06101916742664e-163,"8","AC147651.3"
1.96680989675535e-142,10.6895345129141,0.308,0,2.69728309241029e-138,"8","PVALB"
2.22490486902562e-142,9.22007285240128,0.308,0,3.05123453738174e-138,"8","ARHGAP6"
4.3459685868985e-139,10.5222208777414,0.385,0.001,5.96006132007261e-135,"8","FAXDC2"
6.48855871411242e-119,10.638746614621,0.308,0.001,8.89840942053378e-115,"8","PDZK1IP1"
7.19073652321787e-119,9.51131367389551,0.308,0.001,9.86137606794099e-115,"8","TUBA8"
7.96874681065053e-119,9.96818139739823,0.308,0.001,1.09283393761261e-114,"8","CTTN"
1.59142936637777e-113,9.61269550858097,0.692,0.009,2.18248623305047e-109,"8","ACRBP"
1.8934653876641e-111,9.20420325273517,0.385,0.002,2.59669843264255e-107,"8","ESAM"
